# x y T
0.265258 0.51 0.707011
0.265258 0.49 0.707106
0.285671 0.47 0.708559
0.285671 0.45 0.708467
0.42938 0.31 0.787852
0.408337 0.35 0.782963
0.422229 0.33 0.784746
0.0986057 0.79 0.634717
0.101951 0.77 0.634723
0.102077 0.81 0.634811
0.10214 0.83 0.634728
0.45 0.309273 0.791904
0.480478 0.3073 0.79594
0.500528 0.301476 0.799136
0.511301 0.313219 0.793618
0.5842 0.31 0.785663
0.591663 0.35 0.78292
0.598109 0.33 0.783069
0.539809 0.30926 0.793289
0.563727 0.309342 0.789205
0.122365 0.61 0.657582
0.11556 0.63 0.657449
0.122365 0.67 0.657581
0.101951 0.65 0.657027
0.285671 0.51 0.708465
0.285671 0.49 0.708558
0.306084 0.47 0.710116
0.306084 0.45 0.710025
0.45 0.329269 0.78605
0.428657 0.35 0.783248
0.122365 0.77 0.635338
0.115623 0.79 0.63521
0.12259 0.83 0.635344
0.122515 0.81 0.635424
0.470661 0.327238 0.787241
0.530651 0.321244 0.78935
0.491323 0.325206 0.788456
0.518033 0.331294 0.785784
0.571343 0.35 0.783417
0.570981 0.33 0.785241
0.55 0.329269 0.786001
0.142778 0.61 0.658309
0.142778 0.67 0.65831
0.135974 0.63 0.658141
0.129169 0.65 0.657894
0.163191 0.61 0.659122
0.306084 0.51 0.71002
0.312889 0.49 0.71065
0.333302 0.47 0.71235
0.326498 0.45 0.71169
0.45 0.35 0.780217
0.142778 0.77 0.636042
0.136049 0.79 0.635883
0.143041 0.83 0.636051
0.149758 0.81 0.636384
0.475 0.35 0.77843
0.525 0.35 0.778411
0.5 0.35 0.778105
0.55 0.35 0.780182
0.5 0.368168 0.770261
0.163191 0.67 0.659125
0.163191 0.63 0.659209
0.156387 0.65 0.658925
0.180202 0.63 0.65996
0.183605 0.61 0.66003
0.326498 0.51 0.711666
0.340106 0.49 0.71291
0.350313 0.47 0.713842
0.346911 0.45 0.71346
0.45 0.374405 0.76792
0.163191 0.77 0.636827
0.163292 0.79 0.636915
0.163492 0.83 0.636841
0.170196 0.81 0.637204
0.475 0.380804 0.764773
0.52413 0.368091 0.770451
0.55 0.374405 0.767835
0.5 0.387202 0.761886
0.183605 0.67 0.66003
0.183605 0.65 0.660116
0.197213 0.63 0.660774
0.204018 0.61 0.661034
0.346911 0.51 0.71339
0.36052 0.49 0.714706
0.367324 0.47 0.715416
0.367324 0.45 0.715378
0.45 0.4 0.755922
0.183605 0.77 0.637705
0.183717 0.79 0.637795
0.183943 0.83 0.637721
0.190635 0.81 0.638113
0.475 0.4 0.756144
0.55 0.4 0.755913
0.5 0.412798 0.750663
0.525 0.4 0.756152
0.204018 0.67 0.66103
0.204018 0.65 0.661119
0.224431 0.67 0.662122
0.224431 0.63 0.66221
0.224431 0.61 0.662123
0.367324 0.51 0.715179
0.387737 0.45 0.71751
0.380933 0.49 0.716564
0.387737 0.47 0.717444
0.45 0.425595 0.743951
0.204018 0.77 0.638671
0.204143 0.79 0.638763
0.204394 0.83 0.63869
0.211073 0.81 0.639111
0.47587 0.431909 0.742042
0.55 0.425595 0.743887
0.5 0.431832 0.742575
0.525 0.425595 0.744788
0.224431 0.65 0.662208
0.244844 0.67 0.663309
0.241442 0.625 0.663177
0.23804 0.64 0.663002
0.244844 0.61 0.663307
0.387737 0.51 0.716959
0.408151 0.45 0.72008
0.428564 0.45 0.72373
0.408151 0.47 0.719705
